Date,gm_cap,tesla_cap
2011-06-16,37.72410328126286,2.65
2011-06-17,38.26509252034393,2.65
2011-06-20,38.95122521381168,2.601
2011-06-21,39.043589230240975,2.753
2011-06-22,39.54499389085168,2.721
2011-06-23,39.76930650217756,2.771
2011-06-24,39.47901959340262,2.7565
2011-06-27,39.92764481605592,2.746
2011-06-28,40.24432144380956,2.811
2011-06-29,39.98042425401486,2.829
2011-06-30,40.0595934109525,2.913
2011-07-01,40.34988031972744,2.902
2011-07-05,40.71933638544156,2.914
2011-07-06,41.15476674860474,2.896
2011-07-07,41.9596531774805,2.973
2011-07-08,41.66936626870556,2.881
2011-07-11,40.57419293105486,2.835
2011-07-12,40.48182891462557,2.817
2011-07-13,40.57419293105486,2.864
2011-07-14,39.71652706421862,2.761
2011-07-15,39.267901841566854,2.758
2011-07-18,38.39704111524204,2.723
2011-07-19,38.70052288350556,2.789
2011-07-20,38.5817691480991,2.869
2011-07-21,39.531799031361565,2.87
2011-07-22,39.71652706421862,2.929
2011-07-25,38.924835494832976,2.849
2011-07-26,38.38384625575192,2.8
2011-07-27,37.13033460422286,2.764
2011-07-28,37.07755516626391,2.817
2011-07-29,36.523371067694285,2.817
2011-08-01,37.03797058779511,2.877
2011-08-02,35.69209491983828,2.734
2011-08-03,35.8504332337151,2.72
2011-08-04,34.29343981392252,2.475
2011-08-05,34.71567531759404,2.424
2011-08-08,32.419769766374756,2.364
2011-08-09,33.69967113688252,2.506
2011-08-10,31.562103899538517,2.382
2011-08-11,34.05593234310652,2.53
2011-08-12,33.97676318616734,2.631
2011-08-15,34.860818771982274,2.623
2011-08-16,34.08232206208522,2.61
2011-08-17,32.90797956749534,2.583
2011-08-18,31.13986839586546,2.426
2011-08-19,29.239808629338995,2.23
2011-08-22,28.646039952299,2.195
2011-08-23,29.10786003444088,2.296
2011-08-24,29.516900678623816,2.387
2011-08-25,29.42453666219606,2.311
2011-08-26,30.17664365311288,2.373
2011-08-29,31.39057072617158,2.471
2011-08-30,31.11347867688676,2.463
2011-08-31,31.707247353926757,2.474
2011-09-01,30.38776140494864,2.4
2011-09-02,29.121054893931,2.307
2011-09-06,28.289778746074997,2.294
2011-09-07,30.16344879362276,2.384
2011-09-08,29.662044133012063,2.361
2011-09-09,28.71201424974806,2.297
2011-09-12,28.857157704134757,2.288
2011-09-13,29.0286908775017,2.408
2011-09-14,29.266198348317705,2.434
2011-09-15,29.952331041786998,2.482
2011-09-16,29.833577306379002,2.58
2011-09-19,30.414151123928878,2.577
2011-09-20,29.596069835563,2.601
2011-09-21,28.078660994237698,2.585
2011-09-22,26.706395607302177,2.563
2011-09-23,27.70920492852512,2.638
2011-09-26,27.814763804443,2.552
2011-09-27,27.95990725883124,2.619
2011-09-28,26.93070821862806,2.459
2011-09-29,27.39252830076994,2.412
2011-09-30,26.627226450363004,2.439
2011-10-03,26.033457773322997,2.373
2011-10-04,28.26338902709476,2.366
2011-10-05,29.3849520837257,2.537
2011-10-06,29.49051095964358,2.696
2011-10-07,29.041885736991823,2.699
2011-10-10,29.84677216586758,2.788
2011-10-11,29.688433851990762,2.761
2011-10-12,30.889166065560882,2.78
2011-10-13,30.54609971882546,2.794
2011-10-14,31.878780527293696,2.805
2011-10-17,30.585684297295817,2.742
2011-10-18,31.06069923892782,2.834
2011-10-19,30.46693056188782,2.757
2011-10-20,30.29539738852088,2.734
2011-10-21,32.129482857598276,2.803
2011-10-24,32.96075900545428,2.855
2011-10-25,32.80242069157746,2.825
2011-10-26,32.9739538649444,2.798
2011-10-27,34.385803830350284,2.876
2011-10-28,34.9004033504511,2.987
2011-10-31,34.10871178106546,2.937
2011-11-01,30.783607189641458,2.888
2011-11-02,30.612074016274516,2.871
2011-11-03,31.707247353926757,3.246
2011-11-04,31.15306325535558,3.231
2011-11-07,31.680857634946523,3.127
2011-11-08,33.039928162393466,3.184
2011-11-09,29.437731521684643,3.088
2011-11-10,29.952331041786998,3.133
2011-11-11,29.701628711480875,3.364
2011-11-14,30.3349819669897,3.322
2011-11-15,30.8099969086217,3.393
2011-11-16,29.88635674433794,3.494
2011-11-17,28.75159882821688,3.368
2011-11-18,28.60645537382864,3.26
2011-11-21,27.775179225974178,3.176
2011-11-22,27.35294372230112,3.207
2011-11-23,26.706395607302177,3.145
2011-11-25,26.838344202200304,3.166
2011-11-28,27.36613858179124,3.256
2011-11-29,26.798759623729943,3.175
2011-11-30,28.09185585372782,3.274
2011-12-01,27.65642549056618,3.26
2011-12-02,28.078660994237698,3.3299999999999996
2011-12-05,28.48770163842218,3.442
2011-12-06,28.60645537382864,3.4869999999999997
2011-12-07,28.94952172056406,3.419
2011-12-08,27.682815209544877,3.089
2011-12-09,27.90712782087076,3.104
2011-12-12,27.44530773872888,3.041
2011-12-13,26.53486243393524,2.945
2011-12-14,25.69039142658912,2.853
2011-12-15,26.52166757444512,2.862
2011-12-16,26.58764187189418,2.8
2011-12-19,25.13620732801948,2.775
2011-12-20,25.98067833536406,2.79
2011-12-21,26.81195448322006,2.757
2011-12-22,27.313359143832297,2.777
2011-12-23,27.049461954036058,2.79
2011-12-27,26.508472714955,2.857
2011-12-28,26.20499094668994,2.851
2011-12-29,26.66681102883336,2.873
2011-12-30,26.745980185771,2.856
2012-01-03,28.316254145960688,3.00456
2012-01-04,28.45077316803058,2.96497
2012-01-05,29.82286719315539,2.90184
2012-01-06,30.831759858689768,2.87937
2012-01-09,30.72414464103166,2.91575
2012-01-10,31.262220729315928,2.95534
2012-01-11,32.91680470079112,3.02061
2012-01-12,33.18584274493247,3.02275
2012-01-13,32.674670461063116,2.43853
2012-01-17,32.55360334119912,2.8462
2012-01-18,32.97061230961939,2.86867
2012-01-19,33.38762127803966,2.86332
2012-01-20,33.62975551776766,2.8462
2012-01-23,33.52214030011112,2.86439
2012-01-24,33.34726557141885,2.93394
2012-01-25,33.52214030011112,2.99279
2012-01-26,33.2531022559682,3.09658
2012-01-27,32.78228567871966,3.13831
2012-01-30,32.59395904781993,3.16399
2012-01-31,32.311469101471125,3.11049
2012-02-01,32.78228567871966,3.16506
2012-02-02,32.70157426547647,3.23675
2012-02-03,35.217079978205554,3.33305
2012-02-06,35.916578892976204,3.4026
2012-02-07,35.27088758703382,3.3812
2012-02-08,34.63864818330047,3.41651
2012-02-09,34.62519628109301,3.48606
2012-02-10,34.30235062812339,3.3277
2012-02-13,34.08712019280874,3.36943
2012-02-14,34.16783160605193,3.54919
2012-02-15,33.53559220231701,3.5952
2012-02-16,36.54881829670955,3.65726
2012-02-17,36.77750063423009,3.74179
2012-02-21,36.400847372432196,3.6915
2012-02-22,35.71480035986901,3.66154
2012-02-23,36.037646012840206,3.69471
2012-02-24,35.0691090539282,3.61125
2012-02-27,35.593733240005015,3.5973399999999995
2012-02-28,35.16327236937728,3.6176700000000004
2012-02-29,35.00184954289247,3.5748699999999993
2012-03-01,35.60718514221247,3.6818699999999995
2012-03-02,35.58028133779755,3.64228
2012-03-05,34.974945738477544,3.6133900000000003
2012-03-06,33.06477562506847,3.54277
2012-03-07,33.468332691282846,3.5438399999999994
2012-03-08,34.23522563611008,3.53849
2012-03-09,34.4637734546082,3.71718
2012-03-12,34.15437970384447,3.85307
2012-03-13,35.0691090539282,3.8616300000000003
2012-03-14,35.405406609105285,3.77603
2012-03-15,35.04220524951327,3.745
2012-03-16,34.39651394357247,3.77924
2012-03-19,34.15437970384447,3.7428599999999994
2012-03-20,33.75082263763166,3.74072
2012-03-21,34.019860681773004,3.76105
2012-03-22,33.69701502880339,3.6808
2012-03-23,33.8584378552882,3.64656
2012-03-26,34.40996584577993,4.0018
2012-03-27,34.100572095016204,4.0595799999999995
2012-03-28,33.83153405087328,4.04995
2012-03-29,34.04676448618793,3.99431
2012-03-30,34.50412916122901,3.98468
2012-04-02,35.99729030621782,3.91406
2012-04-03,34.356158236951664,4.06707
2012-04-04,33.76427453983912,3.745
2012-04-05,33.374169375832196,3.6893599999999993
2012-04-09,32.55360334119912,3.54705
2012-04-10,31.894460133050853,3.47322
2012-04-11,32.324921003678575,3.5406300000000006
2012-04-12,32.68812236327059,3.5780799999999995
2012-04-13,32.01552725291485,3.5941300000000003
2012-04-16,31.504354969043934,3.45075
2012-04-17,32.33837290588447,3.44968
2012-04-18,32.48634383016339,3.4946199999999994
2012-04-19,32.29801719926366,3.5481199999999995
2012-04-20,31.74648920877193,3.5481199999999995
2012-04-23,30.87211556531058,3.41758
2012-04-24,30.79140415206739,3.40474
2012-04-25,31.35638404476658,3.5213699999999997
2012-04-26,31.907912035258313,3.58343
2012-04-27,31.65232589332285,3.5673800000000004
2012-04-30,30.93937507634631,3.5449100000000007
2012-05-01,31.35638404476658,3.61446
2012-05-02,30.845211760895662,3.6315799999999996
2012-05-03,30.09190523729831,3.47322
2012-05-04,30.078453335090853,3.40581
2012-05-07,30.145712846126578,3.47429
2012-05-08,29.903578606398582,3.23033
2012-05-09,30.18606855274739,3.21642
2012-05-10,30.09190523729831,3.52672
2012-05-11,29.59418485563485,3.45075
2012-05-14,29.09646447397296,3.21642
2012-05-15,28.81397452762258,3.14901
2012-05-16,29.47311773577085,3.12226
2012-05-17,29.069560669558037,3.05699
2012-05-18,28.491128874652958,2.94892
2012-05-21,28.97539735410896,3.07839
2012-05-22,28.921589745280688,3.29453
2012-05-23,29.769059584327117,3.31914
2012-05-24,29.64799246446312,3.24424
2012-05-25,30.18606855274739,3.18967
2012-05-29,30.737596543239118,3.39083
2012-05-30,30.09190523729831,3.25387
2012-05-31,29.863222899777767,3.1565
2012-06-01,29.60763675784231,3.01205
2012-06-04,28.396965559202307,2.98316
2012-06-05,28.585292190102038,2.98637
2012-06-06,29.365502518114308,3.12654
2012-06-07,29.39240632252923,3.09551
2012-06-08,29.661444366670583,3.21856
2012-06-11,29.486569637978313,3.11584
2012-06-12,29.82286719315539,3.17362
2012-06-13,29.419310126942577,3.18539
2012-06-14,29.3251468114935,3.14473
2012-06-15,29.24443539825031,3.20037
2012-06-18,28.82742642983004,3.40688
2012-06-19,29.24443539825031,3.4336300000000004
2012-06-20,28.89468594086577,3.61446
2012-06-21,27.764726155468963,3.4443299999999994
2012-06-22,27.71091854664069,3.6149949999999995
2012-06-25,26.7827372943495,3.54277
2012-06-26,26.70202588110788,3.38227
2012-06-27,26.44643973917242,3.41972
2012-06-28,26.6616701744855,3.36087
2012-06-29,26.52715115241561,3.34803
2012-07-02,26.32537261930842,3.2528
2012-07-03,27.805081862089768,3.28062
2012-07-05,27.630207133397498,3.34161
2012-07-06,27.32081338263377,3.31593
2012-07-09,27.19974626276977,3.36943
2012-07-10,26.63476637007215,3.34589
2012-07-11,26.76928539214361,3.37157
2012-07-12,26.002526966337232,3.4989000000000003
2012-07-13,26.39263213034415,3.66475
2012-07-16,26.069786477372958,3.84772
2012-07-17,26.36572832592923,3.56845
2012-07-18,26.997967729664147,3.44005
2012-07-19,27.09213104511323,3.4528900000000005
2012-07-20,26.04288267295961,3.40153
2012-07-23,25.96217125971642,3.28062
2012-07-24,25.58551799791696,3.19288
2012-07-25,25.289576149360688,3.09765
2012-07-26,25.706585117780964,3.00991
2012-07-27,26.45989164137988,3.15757
2012-07-30,26.04288267295961,2.92645
2012-07-31,26.51369925020815,2.93394
2012-08-01,26.44643973917242,2.80875
2012-08-02,25.746940824403342,2.7927
2012-08-03,26.95761202304177,2.91789
2012-08-06,26.70202588110788,3.02489
2012-08-07,27.468784306912692,3.23675
2012-08-08,27.414976698084423,3.11263
2012-08-09,27.778178057676417,3.14687
2012-08-10,27.630207133397498,3.20358
2012-08-13,27.53604381794842,3.33519
2012-08-14,27.18629436056388,3.14794
2012-08-15,27.09213104511323,3.1458
2012-08-16,28.692907407758582,3.2421
2012-08-17,29.60763675784231,3.21107
2012-08-20,29.419310126942577,3.15757
2012-08-21,29.09646447397296,3.11477
2012-08-22,29.23098349604285,3.20465
2012-08-23,28.706359309966043,3.28811
2012-08-24,28.491128874652958,3.1565
2012-08-27,28.544936483481226,3.03024
2012-08-28,28.168283221681776,3.06983
2012-08-29,28.65255170113777,3.03987
2012-08-30,28.396965559202307,3.03987
2012-08-31,28.7198112121735,3.05164
2012-09-04,28.666003603345228,3.01098
2012-09-05,29.27133920266523,2.98958
2012-09-06,30.19952045495485,3.05485
2012-09-07,31.437095458008198,3.14045
2012-09-10,30.912471271931388,2.92859
2012-09-11,30.89901936972393,2.9746
2012-09-12,31.114249805038583,3.02596
2012-09-13,31.65232589332285,3.15436
2012-09-14,32.472891927955935,3.25173
2012-09-17,32.01552725291485,3.48178
2012-09-18,32.86299709196285,3.35338
2012-09-19,33.29345796258901,3.32235
2012-09-20,32.84954518975539,3.3063
2012-09-21,33.36071747362474,3.21214
2012-09-24,32.7688337765122,3.28062
2012-09-25,31.63887399111539,2.95962
2012-09-26,31.46399926242312,2.94678
2012-09-27,31.18150931607431,3.04843
2012-09-28,30.60307752116766,3.13296
2012-10-01,31.060442196210307,3.12012
2012-10-02,31.854104426430037,3.1886
2012-10-03,32.80918948313458,3.1351
